,constructorId,driverId,fastestLap,fastestLapSpeed,fastestLapTime,grid,laps,milliseconds,number,points,position,positionOrder,positionText,raceId,rank,resultId,statusId,time
12080,1,182,0,0.0,,15,33,0,8,0,0,15,R,457,0,10811,6,00:00:00
12081,45,78,0,0.0,,15,33,0,17,0,0,12,R,361,0,8078,10,00:00:00
12082,66,388,0,0.0,,15,33,0,17,0,0,14,R,689,0,16812,44,00:00:00
12083,58,223,0,0.0,,15,33,0,17,0,0,15,N,540,0,13178,17,00:00:00
12084,11,405,0,0.0,,15,33,0,19,0,0,13,R,700,0,17027,6,00:00:00
12085,66,182,0,0.0,,15,33,0,21,0,0,18,R,617,0,15256,3,00:00:00
12086,24,76,0,0.0,,15,33,0,23,0,0,18,R,214,0,4178,23,00:00:00
12087,37,233,0,0.0,,15,33,0,34,0,0,17,R,564,0,13848,22,00:00:00
12088,25,84,0,0.0,,15,34,0,3,0,0,16,R,413,0,9652,10,00:00:00
12089,17,84,0,0.0,,15,34,0,12,0,0,15,R,226,0,4439,4,00:00:00
12090,183,383,0,0.0,,15,34,0,30,0,9,9,9,702,0,17059,69,00:00:00
12091,3,119,0,0.0,,15,35,0,6,0,0,23,R,378,0,8701,23,00:00:00
12092,32,138,0,0.0,,15,35,0,12,0,0,19,R,359,0,8007,20,00:00:00
12093,26,178,0,0.0,,15,35,0,15,0,0,19,R,418,0,9787,27,00:00:00
12094,21,158,0,0.0,,15,35,0,18,0,0,19,R,386,0,8945,80,00:00:00
12095,27,100,0,0.0,,15,35,0,26,0,0,15,R,301,0,6381,20,00:00:00
12096,18,159,0,0.0,,15,36,0,24,0,0,16,R,374,0,8570,86,00:00:00
12097,27,172,0,0.0,,15,36,0,26,0,0,13,R,478,0,11410,64,00:00:00
12098,22,55,0,0.0,,15,37,0,7,0,0,20,R,220,0,4312,4,00:00:00
12099,204,199,0,0.0,,15,37,0,7,0,12,12,12,560,0,13739,60,00:00:00
12100,37,243,0,0.0,,15,37,0,10,0,16,16,16,625,0,15457,11,00:00:00
12101,21,123,0,0.0,,15,37,0,18,0,0,11,R,404,0,9418,43,00:00:00
12102,27,172,0,0.0,,15,37,0,26,0,0,12,N,543,0,13262,62,00:00:00
12103,154,660,0,0.0,,15,37,0,36,0,0,13,R,832,0,20017,3,00:00:00
12104,66,345,0,0.0,,15,38,0,12,0,0,12,R,656,0,16214,47,00:00:00
12105,1,152,0,0.0,,15,38,0,14,0,0,13,R,556,0,13629,5,00:00:00
12106,24,50,0,0.0,,15,38,0,19,0,0,14,R,199,0,3844,5,00:00:00
12107,167,432,0,0.0,,15,38,0,32,0,0,9,R,753,0,18242,3,00:00:00
12108,1,200,0,0.0,,15,39,0,2,0,0,16,R,546,0,13332,64,00:00:00
12109,105,800,0,0.0,,15,39,0,2,0,7,7,7,836,0,20106,13,00:00:00
12110,34,119,0,0.0,,15,39,0,7,0,0,15,R,412,0,9625,5,00:00:00
12111,20,44,0,0.0,,15,39,0,11,0,0,13,R,197,0,3799,20,00:00:00
12112,16,44,0,0.0,,15,39,0,12,0,12,12,12,137,0,2488,5,00:00:00
12113,56,177,0,0.0,,15,39,0,21,0,9,9,9,499,0,12030,11,00:00:00
12114,51,184,0,0.0,,15,39,0,23,0,0,21,R,465,0,11045,8,00:00:00
12115,170,486,0,0.0,,15,39,0,38,0,0,17,R,760,0,18399,6,00:00:00
12116,32,173,0,0.0,,15,40,0,11,0,0,18,R,475,0,11325,64,00:00:00
12117,24,65,0,0.0,,15,40,0,17,0,0,12,R,187,0,3579,8,00:00:00
12118,25,68,0,0.0,,15,40,0,21,0,0,13,R,194,0,3734,5,00:00:00
12119,27,103,0,0.0,,15,40,0,25,0,0,17,R,263,0,5319,6,00:00:00
12120,6,105,0,0.0,,15,40,0,27,0,0,17,R,381,0,8788,10,00:00:00
12121,6,163,0,0.0,,15,40,0,28,0,0,20,R,437,0,10272,98,00:00:00
12122,170,506,0,0.0,,15,40,0,48,0,8,8,8,751,0,18193,5,00:00:00
12123,25,105,0,0.0,,15,41,0,3,0,0,15,R,474,0,11293,5,00:00:00
12124,176,404,0,0.0,,15,41,0,23,0,0,15,R,703,0,17082,5,00:00:00
12125,34,314,0,0.0,,15,41,0,23,0,0,23,R,642,0,15882,5,00:00:00
12126,95,430,0,0.0,,15,41,0,74,0,7,7,7,744,0,18014,12,00:00:00
12127,34,119,0,0.0,,15,42,0,7,0,8,8,8,408,0,9516,11,00:00:00
12128,32,138,0,0.0,,15,42,0,11,2,5,5,5,390,0,9043,11,00:00:00
12129,15,64,0,0.0,,15,42,0,12,0,0,14,R,176,0,3339,4,00:00:00
12130,19,42,0,0.0,,15,42,0,15,0,0,14,R,109,0,1908,20,00:00:00
12131,15,63,0,0.0,,15,42,0,17,0,0,18,R,165,0,3101,10,00:00:00
12132,183,347,0,0.0,,15,42,0,18,0,0,15,R,693,0,16883,8,00:00:00
12133,27,100,0,0.0,,15,42,0,26,0,0,15,R,291,0,6069,6,00:00:00
12134,27,87,0,0.0,,15,42,0,26,0,11,11,11,284,0,5879,4,00:00:00
12135,35,133,0,0.0,,15,42,0,36,0,8,8,8,382,0,8810,11,00:00:00
12136,34,84,0,0.0,,15,43,0,7,0,11,11,11,313,0,6755,12,00:00:00
12137,54,200,0,0.0,,15,43,0,9,0,0,20,R,529,0,12854,5,00:00:00
12138,56,224,0,0.0,,15,43,0,14,0,0,20,R,535,0,13030,22,00:00:00
12139,36,128,0,0.0,,15,43,0,14,0,10,10,10,300,0,6346,11,00:00:00
12140,41,127,0,0.0,,15,43,0,15,0,0,15,R,308,0,6589,37,00:00:00
12141,21,176,0,0.0,,15,43,0,17,0,0,13,R,449,0,10588,5,00:00:00
12142,21,158,0,0.0,,15,43,0,18,0,10,10,10,380,0,8750,11,00:00:00
12143,80,232,0,0.0,,15,43,0,20,0,0,17,R,604,0,14947,10,00:00:00
12144,18,159,0,0.0,,15,43,0,24,0,0,15,R,357,0,7926,20,00:00:00
12145,27,172,0,0.0,,15,43,0,26,0,0,11,R,429,0,10061,3,00:00:00
12146,33,103,0,0.0,,15,43,0,29,0,9,9,9,331,0,7370,11,00:00:00
12147,46,140,0,0.0,,15,43,0,36,0,8,8,8,366,0,8268,11,00:00:00
12148,3,172,0,0.0,,15,44,0,2,1,6,6,6,461,0,10914,11,00:00:00
12149,22,21,0,0.0,,15,44,0,11,0,0,17,R,172,0,3254,5,00:00:00
12150,17,21,0,0.0,,15,44,0,11,0,0,19,R,118,0,2093,22,00:00:00
12151,57,223,0,0.0,,15,44,0,14,0,0,10,N,498,0,12003,62,00:00:00
12152,25,63,0,0.0,,15,44,0,19,0,9,9,9,234,0,4609,11,00:00:00
12153,25,68,0,0.0,,15,44,0,21,0,13,13,13,201,0,3887,11,00:00:00
12154,18,105,0,0.0,,15,44,0,24,0,0,15,R,259,0,5209,36,00:00:00
12155,22,25,0,0.0,,15,44,5260802,10,0,14,14,14,186,0,3559,1,+1:57.745
12156,15,64,0,0.0,,15,44,5388617,16,0,11,11,11,170,0,3204,1,+1:34.123
12157,22,77,0,0.0,,15,44,5690458,8,1,6,6,6,218,0,4254,1,+1:03.741
12158,170,544,0,0.0,,15,45,0,12,0,8,8,8,754,0,18256,15,00:00:00
12159,105,747,0,0.0,,15,45,0,15,0,0,18,R,829,0,19958,5,00:00:00
12160,181,399,0,0.0,,15,45,0,44,1,6,6,6,692,0,16857,13,00:00:00
12161,18,48,0,0.0,,15,45,5026912,21,0,9,9,9,184,0,3510,1,+1:48.318
12162,15,63,0,0.0,,15,45,5161530,17,2,5,5,5,168,0,3154,1,+27.112
12163,6,203,0,0.0,,15,45,5397770,12,0,8,8,8,537,0,13077,1,+1:56.87
12164,204,199,0,0.0,,15,46,0,7,0,0,15,R,568,0,13957,51,00:00:00
12165,63,341,0,0.0,,15,46,0,7,0,9,9,9,650,0,16050,5,00:00:00
12166,170,486,0,0.0,,15,46,0,23,0,0,23,R,752,0,18231,48,00:00:00
12167,6,427,0,0.0,,15,47,0,8,0,8,8,8,798,0,19198,13,00:00:00
12168,189,371,0,0.0,,15,47,0,11,0,0,15,N,686,0,16759,62,00:00:00
12169,6,182,0,0.0,,15,47,0,11,0,0,22,R,550,0,13448,64,00:00:00
12170,53,170,0,0.0,,15,47,0,19,0,12,12,12,431,0,10115,14,00:00:00
12171,105,583,0,0.0,,15,47,0,32,0,9,9,9,770,0,18603,13,00:00:00
12172,105,586,0,0.0,,15,47,0,40,0,6,6,6,791,0,19037,13,00:00:00
12173,37,233,0,0.0,,15,48,0,9,0,11,11,11,601,0,14849,22,00:00:00
12174,27,163,0,0.0,,15,48,0,25,0,10,10,10,398,0,9256,12,00:00:00
12175,37,250,0,0.0,,15,48,0,27,0,0,20,R,631,0,15615,69,00:00:00
12176,3,223,0,0.0,,15,48,0,28,0,0,15,R,515,0,12469,5,00:00:00
12177,15,96,0,0.0,,15,48,0,29,0,0,18,R,246,0,4892,6,00:00:00
12178,33,112,0,0.0,,15,48,0,30,0,0,17,R,396,0,9211,3,00:00:00
12179,34,212,0,0.0,,15,49,0,6,0,0,12,R,483,0,11556,3,00:00:00
12180,54,233,0,0.0,,15,49,0,9,0,11,11,11,524,0,12702,11,00:00:00
12181,15,64,0,0.0,,15,49,0,12,0,0,12,R,177,0,3359,20,00:00:00
12182,15,64,0,0.0,,15,49,0,12,0,0,12,R,178,0,3381,22,00:00:00
12183,63,305,0,0.0,,15,49,0,23,0,10,10,10,616,0,15225,15,00:00:00
12184,50,181,0,0.0,,15,50,0,9,0,0,10,N,421,0,9854,62,00:00:00
12185,6,163,0,0.0,,15,50,0,28,0,7,7,7,447,0,10528,11,00:00:00
12186,172,427,0,0.0,,15,50,0,28,0,8,8,8,722,0,17472,13,00:00:00
12187,183,383,0,0.0,,15,50,0,32,0,12,12,12,712,0,17259,17,00:00:00
12188,3,177,0,0.0,,15,51,0,1,0,8,8,8,462,0,10945,12,00:00:00
12189,17,52,0,0.0,,15,51,0,12,0,14,14,14,123,0,2188,12,00:00:00
12190,199,330,0,0.0,,15,51,0,19,0,12,12,12,639,0,15799,13,00:00:00
12191,27,84,0,0.0,,15,51,0,25,0,9,9,9,287,0,5955,4,00:00:00
12192,3,178,0,0.0,,15,51,0,27,0,9,9,9,512,0,12385,12,00:00:00
12193,15,91,0,0.0,,15,51,0,29,0,10,10,10,255,0,5100,12,00:00:00
12194,87,578,0,0.0,,15,51,0,42,0,0,14,R,820,0,19729,80,00:00:00
12195,170,456,0,0.0,,15,51,0,42,0,8,8,8,741,0,17920,11,00:00:00
12196,17,15,0,0.0,,15,52,0,6,0,13,13,13,173,0,3272,11,00:00:00
12197,29,97,0,0.0,,15,52,0,9,0,7,7,7,251,0,5001,11,00:00:00
12198,22,25,0,0.0,,15,52,0,10,0,10,10,10,190,0,3643,11,00:00:00
12199,57,176,0,0.0,,15,52,0,14,0,11,11,11,487,0,11675,12,00:00:00
12200,15,63,0,0.0,,15,52,0,17,0,7,7,7,171,0,3222,11,00:00:00
12201,29,50,0,0.0,,15,52,0,17,0,8,8,8,237,0,4668,11,00:00:00
12202,35,133,0,0.0,,15,52,0,21,0,9,9,9,370,0,8424,11,00:00:00
12203,20,49,0,0.0,,15,52,0,22,0,12,12,12,157,0,2920,11,00:00:00
12204,18,94,0,0.0,,15,52,0,23,0,7,7,7,367,0,8306,11,00:00:00
12205,6,55,0,0.0,,15,52,0,27,2,5,5,5,303,0,6425,11,00:00:00
12206,15,91,0,0.0,,15,52,0,29,3,4,4,4,285,0,5898,11,00:00:00
12207,25,206,0,0.0,,15,52,0,33,0,0,9,R,526,0,12758,20,00:00:00
12208,80,232,0,0.0,,15,52,5064300,20,3,4,4,4,602,0,14873,1,+1:27.7
12209,58,252,0,0.0,,15,52,5488500,16,0,8,8,8,572,0,14060,1,+52.9
12210,59,222,0,0.0,,15,52,5927970,20,0,10,10,10,527,0,12789,1,+1:43.50
12211,21,71,0,0.0,,15,53,0,1,0,9,9,9,213,0,4147,11,00:00:00
12212,6,203,0,0.0,,15,53,0,2,0,8,8,8,507,0,12246,11,00:00:00
12213,25,105,0,0.0,,15,53,0,3,0,8,8,8,454,0,10719,11,00:00:00
12214,58,197,0,0.0,,15,53,0,17,0,12,12,12,567,0,13924,11,00:00:00
12215,66,306,0,0.0,,15,53,0,20,0,11,11,11,612,0,15126,11,00:00:00
12216,21,200,0,0.0,,15,53,0,30,0,10,10,10,504,0,12168,11,00:00:00
12217,15,2,0,0.0,,15,53,4662028,7,0,10,10,10,138,0,2506,1,+1:22.046
12218,20,75,0,0.0,,15,53,4687936,15,0,11,11,11,219,0,4281,1,+1:03.327
12219,16,35,0,0.0,,15,53,4700962,10,1,6,6,6,155,0,2870,1,+1:22.469
12220,1,84,0,0.0,,15,53,4768775,8,2,5,5,5,268,0,5447,1,+1:25.575
12221,25,221,0,0.0,,15,53,6174490,4,1,6,6,6,590,0,14530,1,+1:52.48
12222,17,11,0,0.0,,15,54,0,10,0,9,9,9,125,0,2225,12,00:00:00
12223,19,54,0,0.0,,15,54,0,19,0,10,10,10,142,0,2588,11,00:00:00
12224,25,105,0,0.0,,15,54,5705556,3,1,6,6,6,477,0,11374,1,+1:32.339
12225,25,238,0,0.0,,15,54,5908580,3,2,5,5,5,554,0,13557,1,+72.09
12226,73,207,0,0.0,,15,54,6080920,27,2,5,5,5,584,0,14367,1,+1:02.08
12227,41,127,0,0.0,,15,55,0,15,0,12,12,12,307,0,6552,5,00:00:00
12228,25,79,0,0.0,,15,55,0,18,0,11,11,11,224,0,4391,13,00:00:00
12229,21,50,0,0.0,,15,55,0,19,0,10,10,10,174,0,3291,11,00:00:00
12230,37,288,0,0.0,,15,55,0,28,2,5,5,5,585,0,14393,3,00:00:00
12231,180,317,0,0.0,,15,55,6478320,2,1,6,6,6,636,0,15723,1,+1:16.02
12232,32,95,0,0.0,,15,56,0,12,0,12,12,12,455,0,10752,20,00:00:00
12233,20,2,0,0.0,,15,56,0,15,0,9,9,9,158,0,2939,12,00:00:00
12234,167,437,0,0.0,,15,56,0,18,0,6,6,6,761,0,18418,14,00:00:00
12235,154,801,0,0.0,,15,56,0,26,0,6,6,6,838,0,20137,18,00:00:00
12236,154,627,0,0.0,,15,56,0,26,0,6,6,6,838,0,20182,18,00:00:00
12237,128,626,0,0.0,,15,56,0,30,0,9,9,9,788,0,18970,15,00:00:00
12238,15,55,0,0.0,,15,56,5852902,11,0,7,7,7,189,0,3618,1,+54.408
12239,21,50,0,0.0,,15,57,0,14,0,10,10,10,141,0,2566,11,00:00:00
12240,20,75,0,0.0,,15,57,0,15,0,11,11,11,215,0,4193,5,00:00:00
12241,36,99,0,0.0,,15,57,0,15,0,14,14,14,297,0,6255,12,00:00:00
12242,21,176,0,0.0,,15,57,0,17,0,9,9,9,406,0,9466,13,00:00:00
12243,167,347,0,0.0,,15,57,0,22,0,0,11,N,697,0,16957,62,00:00:00
12244,198,333,0,0.0,,15,57,0,22,0,12,12,12,651,0,16098,13,00:00:00
12245,35,110,0,0.0,,15,57,0,22,0,13,13,13,356,0,7886,14,00:00:00
12246,6,140,0,0.0,,15,57,0,28,1,6,6,6,422,0,9876,60,00:00:00
12247,33,112,0,0.0,,15,57,0,30,0,17,17,17,373,0,8541,13,00:00:00
12248,56,224,0,0.0,,15,57,0,30,0,9,9,9,574,0,14117,12,00:00:00
12249,3,211,0,0.0,,15,57,0,50,0,9,9,9,511,0,12358,12,00:00:00
12250,25,138,0,0.0,,15,58,0,3,0,8,8,8,312,0,6718,11,00:00:00
12251,187,304,0,0.0,,15,58,0,5,0,0,15,R,653,0,16152,5,00:00:00
12252,6,425,0,0.0,,15,58,0,6,0,12,12,12,706,0,17140,5,00:00:00
12253,17,22,0,0.0,,15,58,0,14,0,10,10,10,281,0,5800,11,00:00:00
12254,66,223,0,0.0,,15,58,0,19,0,8,8,8,619,0,15297,11,00:00:00
12255,66,345,0,0.0,,15,58,0,22,0,0,12,R,649,0,16030,3,00:00:00
12256,18,94,0,0.0,,15,58,0,23,0,0,17,R,266,0,5403,20,00:00:00
12257,27,44,0,0.0,,15,58,0,26,0,12,12,12,264,0,5342,12,00:00:00
12258,1,8,0,0.0,,15,58,5691292,6,6,3,3,3,108,0,1877,1,+9.192
12259,54,176,0,0.0,,15,59,0,9,0,0,16,R,505,0,12201,5,00:00:00
12260,32,338,0,0.0,,15,59,0,9,0,0,16,R,626,0,15482,22,00:00:00
12261,15,49,0,0.0,,15,59,0,10,0,9,9,9,116,0,2043,11,00:00:00
12262,20,55,0,0.0,,15,59,0,14,0,10,10,10,161,0,3006,11,00:00:00
12263,4,163,0,0.0,,15,59,0,16,0,10,10,10,473,0,11259,13,00:00:00
12264,21,158,0,0.0,,15,59,0,18,0,8,8,8,372,0,8501,11,00:00:00
12265,19,56,0,0.0,,15,59,0,18,0,9,9,9,151,0,2785,11,00:00:00
12266,21,49,0,0.0,,15,59,0,20,0,13,13,13,132,0,2383,11,00:00:00
12267,35,94,0,0.0,,15,59,0,22,1,6,6,6,293,0,6122,11,00:00:00
12268,27,172,0,0.0,,15,59,0,26,1,6,6,6,420,0,9825,12,00:00:00
12269,87,689,0,0.0,,15,59,0,26,2,5,5,5,817,0,19644,13,00:00:00
12270,64,231,0,0.0,,15,59,6227650,24,3,4,4,4,589,0,14504,1,+49.475
12271,34,118,0,0.0,,15,60,0,8,0,10,10,10,410,0,9568,13,00:00:00
12272,32,70,0,0.0,,15,60,0,11,0,14,14,14,277,0,5700,5,00:00:00
12273,19,42,0,0.0,,15,60,0,15,0,14,14,14,111,0,1948,12,00:00:00
12274,29,50,0,0.0,,15,60,0,17,0,10,10,10,233,0,4588,11,00:00:00
12275,21,50,0,0.0,,15,60,0,19,0,0,11,R,164,0,3072,20,00:00:00
12276,19,54,0,0.0,,15,60,0,19,0,11,11,11,144,0,2633,12,00:00:00
12277,18,94,0,0.0,,15,60,0,23,0,7,7,7,247,0,4905,11,00:00:00
12278,20,44,0,0.0,,15,60,5630636,18,0,13,13,13,182,0,3470,1,+1:20.492
12279,1,187,0,0.0,,15,61,0,7,0,8,8,8,484,0,11581,11,00:00:00
12280,176,440,0,0.0,,15,61,0,16,0,8,8,8,727,0,17608,14,00:00:00
12281,58,197,0,0.0,,15,61,0,17,0,0,15,R,563,0,13816,10,00:00:00
12282,182,235,0,0.0,,15,61,0,26,0,10,10,10,663,0,16319,60,00:00:00
12283,34,187,0,0.0,,15,61,0,28,0,0,20,R,603,0,14920,22,00:00:00
12284,54,181,0,0.0,,15,62,0,9,2,5,5,5,468,0,11115,11,00:00:00
12285,56,224,0,0.0,,15,62,0,14,0,0,17,R,533,0,12971,37,00:00:00
12286,58,223,0,0.0,,15,62,0,17,2,5,5,5,528,0,12811,11,00:00:00
12287,51,152,0,0.0,,15,62,0,23,3,4,4,4,496,0,11937,11,00:00:00
12288,200,280,0,0.0,,15,62,0,31,0,0,13,N,635,0,15707,62,00:00:00
12289,6,56,0,0.0,,15,62,7287762,6,4,3,3,3,211,0,4097,1,+1:22.108
12290,25,138,0,0.0,,15,63,0,3,0,0,20,R,327,0,7241,6,00:00:00
12291,34,176,0,0.0,,15,63,0,8,1,6,6,6,427,0,10003,12,00:00:00
12292,170,403,0,0.0,,15,63,0,10,0,9,9,9,718,0,17384,5,00:00:00
12293,6,345,0,0.0,,15,63,0,12,0,7,7,7,666,0,16369,12,00:00:00
12294,17,52,0,0.0,,15,63,0,12,1,8,8,8,112,0,1962,12,00:00:00
12295,16,41,0,0.0,,15,63,0,23,0,15,15,15,183,0,3494,8,00:00:00
12296,18,159,0,0.0,,15,63,0,24,1,6,6,6,363,0,8150,11,00:00:00
12297,25,63,0,0.0,,15,64,0,4,0,10,10,10,253,0,5052,13,00:00:00
12298,3,119,0,0.0,,15,64,0,6,0,8,8,8,379,0,8717,11,00:00:00
12299,54,136,0,0.0,,15,64,0,9,0,12,12,12,502,0,12116,5,00:00:00
12300,16,35,0,0.0,,15,64,0,11,0,7,7,7,128,0,2289,11,00:00:00
12301,63,341,0,0.0,,15,64,0,17,0,8,8,8,655,0,16192,11,00:00:00
12302,3,172,0,0.0,,15,64,0,21,0,0,17,R,583,0,14354,5,00:00:00
12303,20,55,0,0.0,,15,64,0,22,0,10,10,10,145,0,2654,11,00:00:00
12304,35,109,0,0.0,,15,64,0,22,0,8,8,8,318,0,6922,11,00:00:00
12305,27,44,0,0.0,,15,64,0,26,1,6,6,6,243,0,4804,11,00:00:00
12306,15,2,0,0.0,,15,65,0,9,0,10,10,10,119,0,2104,12,00:00:00
12307,20,44,0,0.0,,15,65,0,11,0,12,12,12,205,0,3972,12,00:00:00
12308,20,44,0,0.0,,15,65,0,11,0,15,15,15,193,0,3714,5,00:00:00
12309,45,129,0,0.0,,15,65,0,14,0,13,13,13,325,0,7164,15,00:00:00
12310,15,64,0,0.0,,15,65,0,16,0,7,7,7,163,0,3047,12,00:00:00
12311,25,202,0,0.0,,15,66,0,3,0,10,10,10,520,0,12597,12,00:00:00
12312,22,21,0,0.0,,15,66,0,7,0,11,11,11,149,0,2743,11,00:00:00
12313,1,182,0,0.0,,15,66,0,8,1,6,6,6,460,0,10885,11,00:00:00
12314,34,199,0,0.0,,15,66,0,18,0,0,13,R,608,0,15037,86,00:00:00
12315,180,412,0,0.0,,15,66,0,21,0,14,14,14,728,0,20313,124,00:00:00
12316,82,306,0,0.0,,15,66,0,22,0,7,7,7,637,0,15747,12,00:00:00
12317,24,76,0,0.0,,15,66,0,23,0,10,10,10,209,0,4060,5,00:00:00
12318,176,346,0,0.0,,15,66,0,25,0,0,14,R,723,0,17502,6,00:00:00
12319,6,163,0,0.0,,15,66,0,28,0,11,11,11,448,0,10559,10,00:00:00
12320,167,235,0,0.0,,15,66,0,32,1,6,6,6,687,0,16768,12,00:00:00
12321,44,131,0,0.0,,15,66,0,33,0,12,12,12,376,0,8628,13,00:00:00
12322,183,383,0,0.0,,15,66,0,40,1,6,6,6,696,0,16930,12,00:00:00
12323,24,22,0,0.0,,15,66,6137180,16,4,3,3,3,188,0,3592,1,+22.866
12324,66,541,0,0.0,,15,67,0,4,0,13,13,13,763,0,18456,15,00:00:00
12325,25,63,0,0.0,,15,67,0,4,0,7,7,7,245,0,4857,11,00:00:00
12326,3,172,0,0.0,,15,67,0,5,0,14,14,14,451,0,10642,13,00:00:00
12327,22,21,0,0.0,,15,67,0,7,0,0,13,R,153,0,2833,5,00:00:00
12328,151,787,0,0.0,,15,67,0,11,0,7,7,7,833,0,20031,13,00:00:00
12329,56,224,0,0.0,,15,67,0,14,0,8,8,8,525,0,12727,15,00:00:00
12330,4,158,0,0.0,,15,67,0,16,0,13,13,13,453,0,10696,6,00:00:00
12331,21,176,0,0.0,,15,67,0,17,0,11,11,11,445,0,10477,14,00:00:00
12332,81,278,0,0.0,,15,67,0,22,1,6,6,6,609,0,15052,13,00:00:00
12333,27,110,0,0.0,,15,67,0,25,0,14,14,14,424,0,9935,13,00:00:00
12334,27,172,0,0.0,,15,67,0,26,1,6,6,6,552,0,13493,11,00:00:00
12335,21,64,0,0.0,,15,67,5530990,2,2,5,5,5,221,0,4319,1,+43.147
12336,1,182,0,0.0,,15,67,5756370,8,3,4,4,4,450,0,10606,1,+43.086
12337,21,123,0,0.0,,15,67,5786616,18,3,4,4,4,428,0,10027,1,+55.279
12338,15,2,0,0.0,,15,68,0,9,0,13,13,13,117,0,2067,12,00:00:00
12339,16,35,0,0.0,,15,68,0,11,0,10,10,10,126,0,2248,5,00:00:00
12340,32,138,0,0.0,,15,68,0,11,0,8,8,8,399,0,9282,12,00:00:00
12341,32,174,0,0.0,,15,68,0,11,0,9,9,9,417,0,9750,12,00:00:00
12342,17,22,0,0.0,,15,68,0,14,0,13,13,13,286,0,5933,13,00:00:00
12343,15,65,0,0.0,,15,68,0,14,0,7,7,7,231,0,4541,11,00:00:00
12344,167,389,0,0.0,,15,68,0,16,0,0,7,N,683,0,16691,62,00:00:00
12345,20,44,0,0.0,,15,68,0,18,0,9,9,9,180,0,3422,11,00:00:00
12346,105,669,0,0.0,,15,68,0,18,0,9,9,9,807,0,19402,55,00:00:00
12347,22,145,0,0.0,,15,68,0,19,0,10,10,10,322,0,7056,29,00:00:00
12348,18,50,0,0.0,,15,68,0,19,0,9,9,9,115,0,2023,12,00:00:00
12349,7,43,0,0.0,,15,68,0,21,0,11,11,11,120,0,2125,12,00:00:00
12350,35,110,0,0.0,,15,68,0,22,0,13,13,13,326,0,7199,11,00:00:00
12351,35,94,0,0.0,,15,68,0,22,0,8,8,8,295,0,6188,11,00:00:00
12352,18,94,0,0.0,,15,68,0,23,0,9,9,9,262,0,5284,11,00:00:00
12353,87,617,0,0.0,,15,68,0,24,0,7,7,7,779,0,18797,19,00:00:00
12354,87,356,0,0.0,,15,68,0,24,0,7,7,7,779,0,20290,19,00:00:00
12355,80,307,0,0.0,,15,68,0,25,0,9,9,9,614,0,15178,14,00:00:00
12356,25,197,0,0.0,,15,69,0,3,0,7,7,7,510,0,12328,11,00:00:00
12357,25,79,0,0.0,,15,69,0,3,0,8,8,8,241,0,4754,13,00:00:00
12358,25,63,0,0.0,,15,69,0,4,0,13,13,13,252,0,5031,12,00:00:00
12359,1,175,0,0.0,,15,69,0,8,3,4,4,4,534,0,12987,11,00:00:00
12360,27,44,0,0.0,,15,69,0,9,0,10,10,10,238,0,4690,11,00:00:00
12361,17,11,0,0.0,,15,69,0,10,0,10,10,10,131,0,2358,11,00:00:00
12362,58,197,0,0.0,,15,69,0,17,0,10,10,10,575,0,14145,14,00:00:00
12363,24,50,0,0.0,,15,69,0,19,0,12,12,12,198,0,3820,12,00:00:00
12364,18,94,0,0.0,,15,69,0,23,0,8,8,8,257,0,5146,12,00:00:00
12365,18,105,0,0.0,,15,69,0,24,0,0,14,R,258,0,5180,4,00:00:00
12366,27,88,0,0.0,,15,69,0,25,0,8,8,8,240,0,4728,12,00:00:00
12367,32,289,0,0.0,,15,69,0,26,0,0,9,R,766,0,18502,86,00:00:00
12368,6,77,0,0.0,,15,69,0,28,1,6,6,6,273,0,5588,5,00:00:00
12369,21,123,0,0.0,,15,69,0,30,0,7,7,7,459,0,10858,11,00:00:00
12370,20,75,0,0.0,,15,69,6015986,15,0,10,10,10,223,0,4368,1,+1:18.215
12371,29,118,0,0.0,,15,70,0,9,0,13,13,13,280,0,5777,12,00:00:00
12372,27,44,0,0.0,,15,70,0,9,1,6,6,6,225,0,4408,11,00:00:00
12373,32,70,0,0.0,,15,70,0,11,1,6,6,6,274,0,5614,11,00:00:00
12374,19,37,0,0.0,,15,70,0,17,0,9,9,9,134,0,2422,12,00:00:00
12375,20,55,0,0.0,,15,70,0,22,0,8,8,8,143,0,2608,11,00:00:00
12376,27,44,0,0.0,,15,70,0,26,0,0,17,D,269,0,5487,2,00:00:00
12377,57,206,0,0.0,,15,70,7123672,22,1,6,6,6,542,0,13228,1,+54.476
12378,25,166,0,0.0,,15,71,0,4,0,7,7,7,400,0,9307,11,00:00:00
12379,34,212,0,0.0,,15,71,0,6,3,4,4,4,494,0,11877,11,00:00:00
12380,37,230,0,0.0,,15,71,0,9,0,10,10,10,566,0,13895,11,00:00:00
12381,105,347,0,0.0,,15,71,0,11,0,10,10,10,767,0,18534,14,00:00:00
12382,15,55,0,0.0,,15,71,0,14,0,9,9,9,192,0,3686,11,00:00:00
12383,20,75,0,0.0,,15,71,0,15,0,14,14,14,208,0,4042,11,00:00:00
12384,15,64,0,0.0,,15,71,0,16,0,11,11,11,166,0,3116,11,00:00:00
12385,6,477,0,0.0,,15,71,0,16,0,9,9,9,758,0,18354,14,00:00:00
12386,20,54,0,0.0,,15,71,0,23,0,10,10,10,150,0,2764,11,00:00:00
